artist_id,genre
1i2xi8v7H0aXgMNZcOaYzB,axe
44gg6tVRVzjoLVJlF4G3x0,hip hop
7lXp4ROmwdbOD7Q3P8sHLE,other
7lXp4ROmwdbOD7Q3P8sHLE,schlager
16oZKvXb6WkQlVAjwo2Wbg,rock
16oZKvXb6WkQlVAjwo2Wbg,folk-pop
16oZKvXb6WkQlVAjwo2Wbg,country
0iZz25uH5PLaShpqq84uYv,brazilian funk
0iZz25uH5PLaShpqq84uYv,hip hop
1nwPEi1UZdJtCxBqATpsq3,indie
1nwPEi1UZdJtCxBqATpsq3,punk
1nwPEi1UZdJtCxBqATpsq3,hip hop
6jncnjvxMwbLIEYDhwsGlu,sertanejo
1MIVXf74SZHmTIp4V4paH4,pop
1MIVXf74SZHmTIp4V4paH4,dance pop
1MIVXf74SZHmTIp4V4paH4,tropical house
5hdhHgpxyniooUiQVaPxQ0,latin
5hdhHgpxyniooUiQVaPxQ0,tropical
5hdhHgpxyniooUiQVaPxQ0,reggaeton
5hdhHgpxyniooUiQVaPxQ0,hip hop
3yzQHdj9G34CVZ5rVUDrOM,r&b
3yzQHdj9G34CVZ5rVUDrOM,j-rap
3yzQHdj9G34CVZ5rVUDrOM,j-pop
3hWuWrOOgSCDkP5iqEHxMy,sertanejo
7jLSEPYCYQ5ssWU3BICqrW,pop
7jLSEPYCYQ5ssWU3BICqrW,folk
2e4uIDIIBXR0MmZe0AJGhR,indie
2e4uIDIIBXR0MmZe0AJGhR,rock
2e4uIDIIBXR0MmZe0AJGhR,pop
02kJSzxNuaWGqwubyUba0Z,indie pop rap
02kJSzxNuaWGqwubyUba0Z,pop rap
02kJSzxNuaWGqwubyUba0Z,rap
02kJSzxNuaWGqwubyUba0Z,hip hop
1nzgtKYFckznkcVMR3Gg4z,pop
3wyVrVrFCkukjdVIdirGVY,rap
3wyVrVrFCkukjdVIdirGVY,trap
3wyVrVrFCkukjdVIdirGVY,hip hop
1fuooeJa0UywkC89lN5tl6,zouk riddim
4QvgGvpgzgyUOo8Yp8LDm9,anime
4QvgGvpgzgyUOo8Yp8LDm9,j-pop
4QvgGvpgzgyUOo8Yp8LDm9,j-rock
20gsENnposVs2I4rQ5kvrf,electro
20gsENnposVs2I4rQ5kvrf,electro house
20gsENnposVs2I4rQ5kvrf,tropical house
20gsENnposVs2I4rQ5kvrf,pop
20gsENnposVs2I4rQ5kvrf,dance pop
20gsENnposVs2I4rQ5kvrf,electropop
1cYhx7ZOhYoVmnDPb9KMwo,electro
1cYhx7ZOhYoVmnDPb9KMwo,brazilian funk
1caoBfXJrbKCwIaTzGkyHn,reggae
1caoBfXJrbKCwIaTzGkyHn,pop
23EA28263XvtIrXuySX6oI,r&b
6JL8zeS1NmiOftqZTRgdTz,pop
6JL8zeS1NmiOftqZTRgdTz,dance pop
6JL8zeS1NmiOftqZTRgdTz,hip hop
0TkqXdyWLsssJH7okthMPQ,rap
0TkqXdyWLsssJH7okthMPQ,hip hop
2kE8IGeVPqfCUkVoKyCotA,pop
5olrQpDroHT7sjmYWMLivy,rap
5olrQpDroHT7sjmYWMLivy,hip hop
0i5oKqsPL21cwL7acxZfNI,indie
7tYKF4w9nC0nq9CsPZTHyP,rap
7tYKF4w9nC0nq9CsPZTHyP,pop
7tYKF4w9nC0nq9CsPZTHyP,pop rap
3bc5LOOhGbLvDUcybl3LY8,brazilian funk
37Qsf5KCKljH7mL134xp4k,hip hop
3QJzdZJYIAcoET1GcfpNGi,reggae
246dkjvS1zLTtiykXe5h60,rap
6dC0rIJNLSFZwqckLgXJ8p,indie pop
6dC0rIJNLSFZwqckLgXJ8p,tropical house
6dC0rIJNLSFZwqckLgXJ8p,pop
6dC0rIJNLSFZwqckLgXJ8p,pop rock
6dC0rIJNLSFZwqckLgXJ8p,indie pop rap
6dC0rIJNLSFZwqckLgXJ8p,dance pop
6dC0rIJNLSFZwqckLgXJ8p,pop rap
2IjiuEObrCKyZvSb8xLxG9,indie pop
2IjiuEObrCKyZvSb8xLxG9,tropical house
2IjiuEObrCKyZvSb8xLxG9,house
0Cb9L0gpaQ54hKHSbYlfUk,trap
5zV9afUO4DVqJeRaZvfNev,indie rock
5zV9afUO4DVqJeRaZvfNev,j-rock
5zV9afUO4DVqJeRaZvfNev,rock
5zV9afUO4DVqJeRaZvfNev,anime
5zV9afUO4DVqJeRaZvfNev,j-pop
5zV9afUO4DVqJeRaZvfNev,j-pixie
2hH16roqnQFy0PdSmgZRSJ,hip hop
1tnX93BHWyMdBSLhwAzo1j,hip hop
7meyrw7Or5DwteYxDJrkCM,rap
7meyrw7Or5DwteYxDJrkCM,deep pop r&b
7meyrw7Or5DwteYxDJrkCM,trap
7meyrw7Or5DwteYxDJrkCM,pop rap
44bvfFf9VeGwVjK0QDqQ7O,rap
44bvfFf9VeGwVjK0QDqQ7O,hip hop
4422XPmmt7lJGKjYbYSI6B,hip hop
4QfOh8rJ0OddhhXHD5QyWs,electro
6beUvFUlKliUYJdLOXNj9C,indie pop
6beUvFUlKliUYJdLOXNj9C,pop
6beUvFUlKliUYJdLOXNj9C,dance pop
6beUvFUlKliUYJdLOXNj9C,electropop
3DiDSECUqqY1AuBP8qtaIa,r&b
3DiDSECUqqY1AuBP8qtaIa,soul
3DiDSECUqqY1AuBP8qtaIa,urban contemporary
3DiDSECUqqY1AuBP8qtaIa,hip hop
3DiDSECUqqY1AuBP8qtaIa,pop
43ZHCT0cAZBISjO8DG9PnE,adult standards
43ZHCT0cAZBISjO8DG9PnE,rock
4F4pp8NUW08JuXwnoxglpN,rap
4F4pp8NUW08JuXwnoxglpN,trap
7gZfnEnfiaHzxARJ2LeXrf,rap
7gZfnEnfiaHzxARJ2LeXrf,trap
0A8ej3hXTozbQAMhcU8RNb,electro
4mb1xtQVGSK5dh8AbtwBiR,pop
4mb1xtQVGSK5dh8AbtwBiR,brazilian funk
2iK1rsbYstkSVn57M4s8ut,r&b
2iK1rsbYstkSVn57M4s8ut,brazilian funk
0hKUUP3J5Dc69cQur3U2nV,rap
0hKUUP3J5Dc69cQur3U2nV,trap
0t6A5IoqSxQzxmMoDkS9Cv,rap
0t6A5IoqSxQzxmMoDkS9Cv,hip hop
4XwgSK4cf1mOO6wqXwYU8o,j-division
2Z9KL8Zmqx5Sg3cd7Fldhl,hip hop
5JYo7gm2dkyLLlWHjxS7Dy,pop
6WkUZyqghQei2G809wMKuZ,rap
6WkUZyqghQei2G809wMKuZ,trap
6WkUZyqghQei2G809wMKuZ,hip hop
17TFSnqADESRM8BPSaM5aB,tropical house
1Bl6wpkWCQ4KVgnASpvzzA,other
1Bl6wpkWCQ4KVgnASpvzzA,rap
1Bl6wpkWCQ4KVgnASpvzzA,pop
2RpHsROrX075xfIwHn6B2U,rock
2RpHsROrX075xfIwHn6B2U,new wave
2RpHsROrX075xfIwHn6B2U,mellow gold
2wm5YtIlq0Spe9rDGGTVkF,indie
2wm5YtIlq0Spe9rDGGTVkF,reggae
2wm5YtIlq0Spe9rDGGTVkF,rap
2wm5YtIlq0Spe9rDGGTVkF,hip hop
2wm5YtIlq0Spe9rDGGTVkF,pop
1HhXce8PpMmaKjBIWzAxWc,pop
1HhXce8PpMmaKjBIWzAxWc,hip hop
4bMNzAopkqYTwkBLwMKsF1,r&b
4bMNzAopkqYTwkBLwMKsF1,soul
4bMNzAopkqYTwkBLwMKsF1,hip hop
06Qf6vq8AVIpE9XIw8LAsY,trap
4W48hZAnAHVOC2c8WH8pcq,indie
4W48hZAnAHVOC2c8WH8pcq,indie pop
4W48hZAnAHVOC2c8WH8pcq,rock
4W48hZAnAHVOC2c8WH8pcq,indietronica
4W48hZAnAHVOC2c8WH8pcq,dance
4TGltjqP0MQxdGeSIrM4es,pop
4TGltjqP0MQxdGeSIrM4es,francoton
68Uwx1d3EbjDJhYsLjqvIq,other
12Chz98pHFMPJEknJQMWvI,indie rock
12Chz98pHFMPJEknJQMWvI,rock
12Chz98pHFMPJEknJQMWvI,new wave
3drqpTL4sQOckmAfF9i1wg,hip hop
1anyVhU62p31KFi8MEzkbf,pop rap
1anyVhU62p31KFi8MEzkbf,rap
1anyVhU62p31KFi8MEzkbf,hip hop
4MVyzYMgTwdP7Z49wAZHx0,rock
4MVyzYMgTwdP7Z49wAZHx0,mellow gold
4MVyzYMgTwdP7Z49wAZHx0,classic rock
4MVyzYMgTwdP7Z49wAZHx0,country rock
4MVyzYMgTwdP7Z49wAZHx0,blues rock
0ONHkAv9pCAFxb0zJwDNTy,pop rap
0ONHkAv9pCAFxb0zJwDNTy,rap
0ONHkAv9pCAFxb0zJwDNTy,trap
0ONHkAv9pCAFxb0zJwDNTy,hip hop
3iVGVVEvuNU0Nqe54OlfS2,pop
4BxCuXFJrSWGi1KHcVqaU4,indie
4BxCuXFJrSWGi1KHcVqaU4,rock
4BxCuXFJrSWGi1KHcVqaU4,pop rock
4BxCuXFJrSWGi1KHcVqaU4,pop
3zhKxZr516VdNDa8v3oft2,mpb
3zhKxZr516VdNDa8v3oft2,brazilian funk
6Cej574CUx7dHKuRHBPNp0,pop
29QKtXMaVczUBDiI3aPBWS,hip hop
0IRFQcZbbHHpFY5EUNA2XA,other
0IRFQcZbbHHpFY5EUNA2XA,j-rock
6uYrXgVHctAJtIdSODcyLJ,mpb
6uYrXgVHctAJtIdSODcyLJ,pop
3Bj81IbILbuj2uEwWXMdXI,rap
3Bj81IbILbuj2uEwWXMdXI,trap
5cj0lLjcoR7YOSnhnX0Po5,indie
5cj0lLjcoR7YOSnhnX0Po5,pop
6CSKMBCeQhddsPL63zvDhX,pop
6CSKMBCeQhddsPL63zvDhX,francoton
6CSKMBCeQhddsPL63zvDhX,hip hop
4lhtlpMg6j1absrQvXYlRK,variete francaise
74eY8wbrhhVD7pACbBHwHw,indie pop
6Dd3NScHWwnW6obMFbl1BH,electro
6Dd3NScHWwnW6obMFbl1BH,indie pop
6Dd3NScHWwnW6obMFbl1BH,tropical house
6Dd3NScHWwnW6obMFbl1BH,pop
6Dd3NScHWwnW6obMFbl1BH,dance pop
6Dd3NScHWwnW6obMFbl1BH,electropop
0OROVBEZCocg0FcgJpyBse,tropical
0OROVBEZCocg0FcgJpyBse,reggaeton
0OROVBEZCocg0FcgJpyBse,pop
6n28c9qs9hNGriNa72b26u,electro
6n28c9qs9hNGriNa72b26u,hip hop
6n28c9qs9hNGriNa72b26u,house
6n28c9qs9hNGriNa72b26u,dance
6n28c9qs9hNGriNa72b26u,pop
6n28c9qs9hNGriNa72b26u,indietronica
6n28c9qs9hNGriNa72b26u,new rave
6n28c9qs9hNGriNa72b26u,electropop
7pFeBzX627ff0VnN6bxPR4,hip hop
7pFeBzX627ff0VnN6bxPR4,rap
7pFeBzX627ff0VnN6bxPR4,trap
7pFeBzX627ff0VnN6bxPR4,pop rap
59FrDXDVJz0EKqYg39dnT2,mpb
59FrDXDVJz0EKqYg39dnT2,pop
59FrDXDVJz0EKqYg39dnT2,brazilian funk
7CIW23FQUXPc1zebnO1TDG,indie
7CIW23FQUXPc1zebnO1TDG,pop
7EWemnOZ5SxADQ1z8bf0r9,pop
4Q6zYbQ2MrKiEWTGB3yrPv,pop
3EXdLajEO02ziZ90P90bSW,rap
3EXdLajEO02ziZ90P90bSW,trap
3EXdLajEO02ziZ90P90bSW,hip hop
2RKcy8YT2w2QYn0D7TjiIi,brazilian funk
2RKcy8YT2w2QYn0D7TjiIi,electro
2RKcy8YT2w2QYn0D7TjiIi,trap
2RKcy8YT2w2QYn0D7TjiIi,hip hop
2LZDXcxJWgsJfKXZv9a5eG,electro
2LZDXcxJWgsJfKXZv9a5eG,pop
2LZDXcxJWgsJfKXZv9a5eG,electropop
49tQo2QULno7gxHutgccqF,pop
1svaANJTE5KrG16fTGDqOs,adult standards
1svaANJTE5KrG16fTGDqOs,swing
1svaANJTE5KrG16fTGDqOs,easy listening
711MCceyCBcFnzjGY4Q7Un,rock
3Z02hBLubJxuFJfhacLSDc,other
3Z02hBLubJxuFJfhacLSDc,rock
3Z02hBLubJxuFJfhacLSDc,mellow gold
3Z02hBLubJxuFJfhacLSDc,pop
3Z02hBLubJxuFJfhacLSDc,classic rock
3Z02hBLubJxuFJfhacLSDc,pop rock
2hgP9Ap2tc10R5jrQaEpMT,chanson
7yeFMUrYTY5cAZx0GKXnti,rap
7yeFMUrYTY5cAZx0GKXnti,pop
7yeFMUrYTY5cAZx0GKXnti,hip hop
2wzMOQwNT6ZvVB4amvhFAH,folk
2wzMOQwNT6ZvVB4amvhFAH,rock
2wzMOQwNT6ZvVB4amvhFAH,celtic
2wzMOQwNT6ZvVB4amvhFAH,punk
3Ii7kCftek6SPKPEZx3GYE,pop
0qzIE6qGhz0erJe0Fy8RHt,sertanejo
2hPgGN4uhvXAxiXQBIXOmE,rap
2hPgGN4uhvXAxiXQBIXOmE,hip hop
7jefIIksOi1EazgRTfW2Pk,folk rock
7jefIIksOi1EazgRTfW2Pk,rock
7jefIIksOi1EazgRTfW2Pk,mellow gold
7jefIIksOi1EazgRTfW2Pk,pop
7jefIIksOi1EazgRTfW2Pk,classic rock
4QVBYiagIaa6ZGSPMbybpy,latin
4QVBYiagIaa6ZGSPMbybpy,pop
7Ceg1mJmu4lAzuhQU9hQFJ,hip hop
1ewyVtTZBqFYWIcepopRhp,rap
1ewyVtTZBqFYWIcepopRhp,hip hop
3Isy6kedDrgPYoTS1dazA9,pop
3Isy6kedDrgPYoTS1dazA9,dancehall
3Isy6kedDrgPYoTS1dazA9,dance pop
3Isy6kedDrgPYoTS1dazA9,pop rap
35S20clEkkSNUo23ViaslZ,other
33qje3nPM5TBq2aBFny5IT,rap
33qje3nPM5TBq2aBFny5IT,trap
33qje3nPM5TBq2aBFny5IT,hip hop
0vqJkZ0RpLZixt3lTmD8vP,electro
0vqJkZ0RpLZixt3lTmD8vP,soul
0vqJkZ0RpLZixt3lTmD8vP,indie pop
0vqJkZ0RpLZixt3lTmD8vP,other
0vqJkZ0RpLZixt3lTmD8vP,tropical house
0vqJkZ0RpLZixt3lTmD8vP,pop
0vqJkZ0RpLZixt3lTmD8vP,indietronica
0vqJkZ0RpLZixt3lTmD8vP,electropop
0ffKEtMDnROKWyJtXUnLbJ,hip hop
2RdwBSPQiwcmiDo9kixcl8,pop
2RdwBSPQiwcmiDo9kixcl8,dance pop
2RdwBSPQiwcmiDo9kixcl8,pop rap
0bAsR2unSRpn6BQPEnNlZm,j-poprock
0bAsR2unSRpn6BQPEnNlZm,anime
0bAsR2unSRpn6BQPEnNlZm,j-pop
0bAsR2unSRpn6BQPEnNlZm,j-pixie
5p0zkKpBuRguKebwRe0RI2,electro
5p0zkKpBuRguKebwRe0RI2,electro house
5p0zkKpBuRguKebwRe0RI2,tropical house
5p0zkKpBuRguKebwRe0RI2,house
5p0zkKpBuRguKebwRe0RI2,electropop
47MpMsUfWtgyIIBEFOr4FE,latin
47MpMsUfWtgyIIBEFOr4FE,reggaeton
3p8CvSlaqqbzFKZMUylHO6,pop
05kWC05qQmocVoC5Udgl6D,hip hop
23herDudxPBB3S81GB5uG3,other
43BxCL6t4c73BQnIJtry5v,dance
43BxCL6t4c73BQnIJtry5v,house
1i8SpTcr7yvPOmcqrbnVXY,latin
1i8SpTcr7yvPOmcqrbnVXY,reggaeton
1i8SpTcr7yvPOmcqrbnVXY,pop
1i8SpTcr7yvPOmcqrbnVXY,trap
1WDkNp8Duv9QhO246S4dDa,pop
1WDkNp8Duv9QhO246S4dDa,francoton
1WDkNp8Duv9QhO246S4dDa,hip hop
4d53BMrRlQkrQMz5d59f2O,soul
4d53BMrRlQkrQMz5d59f2O,funk
4d53BMrRlQkrQMz5d59f2O,indie soul
4eFImh8D3F15dtZk0JQlpT,indie pop
4eFImh8D3F15dtZk0JQlpT,electro
4eFImh8D3F15dtZk0JQlpT,tropical house
4eFImh8D3F15dtZk0JQlpT,house
1dfeR4HaWDbWqFHLkxsg1d,rock
4Yttlv9ndGjCDCVLqM7ACq,pop
4Yttlv9ndGjCDCVLqM7ACq,hip hop
4GaA53bqvMoSs2WzEFGiLe,pop
6rl53MP8HSoiugpqzA50Zh,pop
6rl53MP8HSoiugpqzA50Zh,other
6rl53MP8HSoiugpqzA50Zh,francoton
1NdpjvRYsY6cwAVX9YWzAB,j-rock
1NdpjvRYsY6cwAVX9YWzAB,j-pop
1NdpjvRYsY6cwAVX9YWzAB,indie rock
70kkdajctXSbqSMJbQO424,country
70kkdajctXSbqSMJbQO424,pop
1kwzW1IszUiq4Gs9BFesvW,rap
1kwzW1IszUiq4Gs9BFesvW,pop
1kwzW1IszUiq4Gs9BFesvW,hip hop
5PlfkPxwCpRRWQJBxCa0By,house
5sm4rWbXSE6K8MdyTIZg7q,j-pop
2uFC1dAj5b0YU7vulKNZ0p,electro
3LjhVl7GzYsza1biQjTpaN,indie pop
3LjhVl7GzYsza1biQjTpaN,pop
3LjhVl7GzYsza1biQjTpaN,dance pop
3LjhVl7GzYsza1biQjTpaN,electropop
6NFyaN9PMCDZ3LKxGwHAXt,indie
6NFyaN9PMCDZ3LKxGwHAXt,pop
6NFyaN9PMCDZ3LKxGwHAXt,trap
6NFyaN9PMCDZ3LKxGwHAXt,hip hop
6KImCVD70vtIoJWnq6nGn3,pop
3wrzELDiDtiHAlLlAG423O,rap
3wrzELDiDtiHAlLlAG423O,hip hop
2SveKtmknwwMpYJtuFkYZj,hip hop
0PhLCUFEU30lqntUbYZjSt,rap
0PhLCUFEU30lqntUbYZjSt,hip hop
2nvKpWcP8etYTq4JrRiUiy,adult standards
2nvKpWcP8etYTq4JrRiUiy,rock
2nvKpWcP8etYTq4JrRiUiy,pop
2nvKpWcP8etYTq4JrRiUiy,mellow gold
3AQRLZ9PuTAozP28Skbq8V,indie
3AQRLZ9PuTAozP28Skbq8V,rock
3AQRLZ9PuTAozP28Skbq8V,pop rock
3AQRLZ9PuTAozP28Skbq8V,pop
2SrSdSvpminqmStGELCSNd,grime
2SrSdSvpminqmStGELCSNd,hip hop
2d9LRvQJnAXRijqIJDDs2K,brazilian funk
2d9LRvQJnAXRijqIJDDs2K,other
2d9LRvQJnAXRijqIJDDs2K,rock
2d9LRvQJnAXRijqIJDDs2K,hip hop
2d9LRvQJnAXRijqIJDDs2K,afrofuturism
5vSQUyT33qxr1xAX2Tkf3A,indie r&b
5vSQUyT33qxr1xAX2Tkf3A,chillwave
5vSQUyT33qxr1xAX2Tkf3A,hip hop
5vSQUyT33qxr1xAX2Tkf3A,house
5vSQUyT33qxr1xAX2Tkf3A,escape room
5vSQUyT33qxr1xAX2Tkf3A,indietronica
3jGlU8UMMo44I2xeLQ6FD3,latin
3jGlU8UMMo44I2xeLQ6FD3,tropical
3jGlU8UMMo44I2xeLQ6FD3,reggaeton
3jGlU8UMMo44I2xeLQ6FD3,hip hop
1aQwKFn00nswXRDUDipm0K,electro
3oDbviiivRWhXwIE8hxkVV,folk rock
3oDbviiivRWhXwIE8hxkVV,rock
3oDbviiivRWhXwIE8hxkVV,psychedelic rock
3oDbviiivRWhXwIE8hxkVV,pop
3oDbviiivRWhXwIE8hxkVV,classic rock
7gJN8W0589FisSYJS17K54,brazilian funk
7gJN8W0589FisSYJS17K54,electro
7gJN8W0589FisSYJS17K54,hip hop
6mpxgK8EZh8VDoe6trGF0f,pop
5V0MlUE1Bft0mbLlND7FJz,adult standards
5V0MlUE1Bft0mbLlND7FJz,jazz
5V0MlUE1Bft0mbLlND7FJz,swing
5jAMCwdNHWr7JThxtMuEyy,electro
5jAMCwdNHWr7JThxtMuEyy,tropical house
5jAMCwdNHWr7JThxtMuEyy,pop
5jAMCwdNHWr7JThxtMuEyy,dance pop
5jAMCwdNHWr7JThxtMuEyy,electropop
2z2TRvloJt4EfUNQp9rHAi,pop
2z2TRvloJt4EfUNQp9rHAi,rap
2z2TRvloJt4EfUNQp9rHAi,francoton
2z2TRvloJt4EfUNQp9rHAi,hip hop
7fKO99ryLDo8VocdtVvwZW,afropop
7fKO99ryLDo8VocdtVvwZW,pop
7fKO99ryLDo8VocdtVvwZW,azonto
7fKO99ryLDo8VocdtVvwZW,dancehall
49HPMFWsosCuRf810Ay1Vv,indie
49HPMFWsosCuRf810Ay1Vv,pop
3NH8t45zOTqzlZgBvZRjvB,pop
3NH8t45zOTqzlZgBvZRjvB,hip hop
08v1r0jqDyvSo2LtSqHxcy,soul
08v1r0jqDyvSo2LtSqHxcy,hip hop
71THa7IZ29vVj9shu4DeyC,electro
2CvaqAMMsX576VBehaJ0Wx,k-pop
5kVZa4lFUmAQlBogl1fkd6,other
5kVZa4lFUmAQlBogl1fkd6,j-pop
4IAqcSIINRfPQC57mgYhW2,rap
4IAqcSIINRfPQC57mgYhW2,pop
4IAqcSIINRfPQC57mgYhW2,hip hop
5NS0854TqZQVoRmJKSWtFZ,electro
5NS0854TqZQVoRmJKSWtFZ,reggaeton
5NS0854TqZQVoRmJKSWtFZ,hip hop
5NS0854TqZQVoRmJKSWtFZ,latin
5NS0854TqZQVoRmJKSWtFZ,tropical
5NS0854TqZQVoRmJKSWtFZ,pop
0ErzCpIMyLcjPiwT4elrtZ,hip hop
6mzs66iVW15C5iLt0JLt41,pop
7n1XMwvxPf10t4OX6h6Ufy,mpb
7n1XMwvxPf10t4OX6h6Ufy,rock
0aXaZj4wB5jLF2E2d8WEVi,rap
0aXaZj4wB5jLF2E2d8WEVi,variete francaise
2POj5DK9ZiqcLkeTeTjH7b,hip hop
2cy1zPcrFcXAJTP0APWewL,cubaton
2cy1zPcrFcXAJTP0APWewL,hip hop
2cy1zPcrFcXAJTP0APWewL,latin
2cy1zPcrFcXAJTP0APWewL,tropical
2cy1zPcrFcXAJTP0APWewL,pop
0CEK8AzyeD5ZUdUloB6yQV,electro
0ZXSQd2JNOfwJcLNbX0jpN,j-metal
0ZXSQd2JNOfwJcLNbX0jpN,visual kei
2VAnyOxzJuSAj7XIuEOT38,tropical house
2VAnyOxzJuSAj7XIuEOT38,house
2VAnyOxzJuSAj7XIuEOT38,pop
2VAnyOxzJuSAj7XIuEOT38,indietronica
2VAnyOxzJuSAj7XIuEOT38,electropop
0YMeriqrS3zgsX24nfY0F0,indie
0YMeriqrS3zgsX24nfY0F0,rock
1C60viSZv6BoYtrnkZ44g5,trance
1C60viSZv6BoYtrnkZ44g5,electro
2yRhS7HafDp8QUAjiIsofx,hip hop
0mKfkzDXQzYEa1qXH6AAWf,electro
34LetYSjEuG2fBb4Z8PwPg,rap
34LetYSjEuG2fBb4Z8PwPg,trap
34LetYSjEuG2fBb4Z8PwPg,hip hop
6JcD2YKEhgimweLpUI0NEw,electro
6mctsJBrfcWvWH7S8h716D,pop
6mctsJBrfcWvWH7S8h716D,dancehall
3k68C6mNMJL6OaAdWeW2ZF,sertanejo
1cNPXWhKfjI0fT5EMCnamR,brazilian funk
5lKZWd6HiSCLfnDGrq9RAm,indie
5lKZWd6HiSCLfnDGrq9RAm,soul
5lKZWd6HiSCLfnDGrq9RAm,urban contemporary
5lKZWd6HiSCLfnDGrq9RAm,other
5lKZWd6HiSCLfnDGrq9RAm,pop
5lKZWd6HiSCLfnDGrq9RAm,europop
5lKZWd6HiSCLfnDGrq9RAm,dance pop
50nN8IFD4xA67fI4jYbLV4,grime
50nN8IFD4xA67fI4jYbLV4,hip hop
58LTO4K7E3WUtztMK2BCkB,grime
58LTO4K7E3WUtztMK2BCkB,hip hop
0ckyh9j60j9NvpBOc0qiFa,indie pop
7lNFzeAXmSIKexINNgO6bu,other
7lNFzeAXmSIKexINNgO6bu,j-rock
7lNFzeAXmSIKexINNgO6bu,j-pop
73Msd8rknjBghcGQiZ1mgh,house
2yEwvVSSSUkcLeSTNyHKh8,indie rock
2yEwvVSSSUkcLeSTNyHKh8,rock
2yEwvVSSSUkcLeSTNyHKh8,metal
3SYnDj7btg9gFY7ps8m5d5,pop
3m785bWzNnoLuIJP88DUN1,hip hop
2jItxZsB8PA3vday7b0RLT,hip hop
5tlNJfV9UIpgnbWmvUEFu7,reggae
0YqeL4iGLLNiwRXZvew1TM,rap
0YqeL4iGLLNiwRXZvew1TM,pop
0YqeL4iGLLNiwRXZvew1TM,hip hop
1n2pb9Tsfe4SwAjmUac6YT,country
1n2pb9Tsfe4SwAjmUac6YT,county rock
6AsX53NZ0rVrVnlKLy1KvR,pop
6AsX53NZ0rVrVnlKLy1KvR,francoton
6AsX53NZ0rVrVnlKLy1KvR,variete francaise
3FfvYsEGaIb52QPXhg4DcH,country
41J6Z8WYUSGJFn8TLEFBAD,rap
41J6Z8WYUSGJFn8TLEFBAD,pop
41J6Z8WYUSGJFn8TLEFBAD,hip hop
0QHgL1lAIqAw0HtD7YldmP,urban contemporary
0QHgL1lAIqAw0HtD7YldmP,rap
0QHgL1lAIqAw0HtD7YldmP,hip hop
0QHgL1lAIqAw0HtD7YldmP,pop
0QHgL1lAIqAw0HtD7YldmP,trap
0QHgL1lAIqAw0HtD7YldmP,dance pop
0QHgL1lAIqAw0HtD7YldmP,pop rap
6sN51vEARnAAdBw1IKZ8Q9,other
6sN51vEARnAAdBw1IKZ8Q9,rock
3AVfmawzu83sp94QW7CEGm,pop
3AVfmawzu83sp94QW7CEGm,tropical house
3AVfmawzu83sp94QW7CEGm,dance pop
3AVfmawzu83sp94QW7CEGm,electropop
1EowJ1WwkMzkCkRomFhui7,j-rock
1EowJ1WwkMzkCkRomFhui7,j-pop
1EowJ1WwkMzkCkRomFhui7,emo
1EowJ1WwkMzkCkRomFhui7,visual kei
63yrD80RY3RNEM2YDpUpO8,pop
7o95ZoZt5ZYn31e9z1Hc0a,indie
7o95ZoZt5ZYn31e9z1Hc0a,pop
7o95ZoZt5ZYn31e9z1Hc0a,pop rock
7o95ZoZt5ZYn31e9z1Hc0a,europop
7o95ZoZt5ZYn31e9z1Hc0a,dance pop
7n2Ycct7Beij7Dj7meI4X0,k-pop
7e6KqpXfInWHjdQufAnsyj,electro
7e6KqpXfInWHjdQufAnsyj,pop
6dXL3SnQlCGX9LCUAyin6a,other
6dXL3SnQlCGX9LCUAyin6a,schlager
6dXL3SnQlCGX9LCUAyin6a,pop
6dXL3SnQlCGX9LCUAyin6a,dance
30C5wgn4celhRP3Tytv7R6,hip hop
0C8ZW7ezQVs4URX5aX7Kqx,pop
0C8ZW7ezQVs4URX5aX7Kqx,dance pop
1CDmkNCsL8VMJ5nhkGqvVN,hip hop
6lAinPkC2U1Huibu6Vfr9R,r&b
6lAinPkC2U1Huibu6Vfr9R,j-rap
6lAinPkC2U1Huibu6Vfr9R,j-pop
716NhGYqD1jl2wI1Qkgq36,trap
716NhGYqD1jl2wI1Qkgq36,hip hop
2otUckChxWf2cp6UP2cD6e,hip hop
0DwPrw4Zd15m2cdnpbwGKq,soul
65ZLHgyZxmEMcWFyyeNkjF,hip hop
0VRj0yCOv2FXJNP47XQnx5,pop rap
0VRj0yCOv2FXJNP47XQnx5,rap
0VRj0yCOv2FXJNP47XQnx5,trap
0VRj0yCOv2FXJNP47XQnx5,hip hop
1hGDB3W5mvP1ETGu2aU5WM,j-dance
3QUOtWgmuxFyae4C0Q0thd,pop
1Z8ODXyhEBi3WynYw0Rya6,jazz rap
1Z8ODXyhEBi3WynYw0Rya6,rap
1Z8ODXyhEBi3WynYw0Rya6,hip hop
1gPhS1zisyXr5dHTYZyiMe,hip hop
1gPhS1zisyXr5dHTYZyiMe,rap
1gPhS1zisyXr5dHTYZyiMe,trap
1gPhS1zisyXr5dHTYZyiMe,pop rap
1sICjVlCMOCah0snHXWUz0,other
1sICjVlCMOCah0snHXWUz0,rock
1sICjVlCMOCah0snHXWUz0,pop
1sICjVlCMOCah0snHXWUz0,country
6w3SkAHYPsQ1bxV7VDlG5y,rap
6w3SkAHYPsQ1bxV7VDlG5y,hip hop
